record_id,project_id,project_name,developer_id,report_date,milestone_name,milestone_planned_start,milestone_planned_end,milestone_actual_start,milestone_actual_end,planned_progress_pct,actual_progress_pct,progress_variance_pct,delay_days,delay_reason,planned_budget_aed,actual_cost_aed,cost_variance_aed,cost_overrun_pct,total_project_budget_aed,total_spent_to_date_aed,budget_utilization_pct,contractor_id,contractor_name,labour_deployed,labour_planned,resource_utilization_pct,rera_inspection_passed,quality_score,safety_incidents,project_health_score,delay_risk_flag,escalation_flag,next_milestone,next_milestone_due_date,handover_date_original,handover_date_revised
CONS001783,PRJ0191,Danube Properties JVC Tower,DEV0008,2021-06-01,Handover,2020-04-07,2020-05-07,2020-04-17,2020-05-27,65.3,55.9,-9.42,20,Material Delay,225320781,211962467,-13358314,-5.93,1351924686,1271774802,94.07,CONT068,Contractor_157,694,1038,66.86,True,61.0,0,78.4,False,False,Handover,2020-06-06,2021-07-01,2020-05-07
CONS001784,PRJ0100,Nakheel Al Shamkha Tower,DEV0004,2021-06-01,Handover,2020-04-07,2020-05-07,2020-04-07,,99.5,100.0,0.48,0,,341943489,275528002,-66415487,-19.42,2051660934,1653168012,80.58,CONT066,Contractor_176,66,93,70.97,False,89.6,0,95.8,False,False,Handover,2020-06-06,2021-07-01,2020-05-07
CONS001785,PRJ0058,Dubai Properties JBR Gardens,DEV0019,2021-06-01,Structure,2021-04-02,2021-07-31,2021-04-06,2021-08-08,89.7,83.1,-6.57,8,,330356402,350702446,20346044,6.16,1982138412,701404892,106.16,CONT108,Contractor_150,230,220,104.55,True,74.9,0,85.7,False,False,MEP,2021-10-29,2022-06-26,2021-07-31
CONS001786,PRJ0026,RAK Properties Al Reem Island Tower,DEV0011,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-11,2021-04-21,85.5,75.9,-9.6,19,Weather,268375544,237681682,-30693862,-11.44,1610253264,713045046,88.56,CONT172,Contractor_140,193,250,77.2,True,86.4,0,88.9,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001787,PRJ0054,Meraas Al Dhait Tower,DEV0005,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-03,2021-09-02,88.9,78.9,-9.96,3,,100062714,112924009,12861295,12.85,600376284,225848018,112.85,CONT164,Contractor_135,116,164,70.73,True,72.6,0,84.3,False,False,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001788,PRJ0001,DAMAC Properties Al Reem Island Heights,DEV0002,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-13,2020-12-21,97.1,97.4,0.28,18,Design Change,228547317,225199940,-3347377,-1.46,1371283902,900799760,98.54,CONT094,Contractor_020,411,409,100.49,True,58.4,0,78.0,False,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001789,PRJ0139,Tiger Properties Al Shamkha Gardens,DEV0012,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-03,2021-09-03,89.8,86.7,-3.09,4,,77101258,81159918,4058660,5.26,462607548,81159918,105.26,CONT090,Contractor_020,663,655,101.22,False,84.3,1,90.9,False,True,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001790,PRJ0135,Majid Al Futtaim JBR Heights,DEV0018,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-02,2021-09-01,70.7,75.5,4.81,2,,156248917,152036797,-4212120,-2.7,937493502,152036797,97.3,CONT188,Contractor_059,147,142,103.52,True,58.9,0,83.0,False,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001791,PRJ0145,RAK Properties JBR Tower,DEV0011,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-05,2020-12-05,85.6,92.0,6.43,2,,31287299,29405563,-1881736,-6.01,187723794,117622252,93.99,CONT151,Contractor_166,18,22,81.82,True,80.9,0,91.8,False,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001792,PRJ0162,Sobha Realty DAMAC Hills Tower,DEV0006,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-06,2021-04-11,98.2,95.6,-2.62,9,,1119575316,1104119121,-15456195,-1.38,6717451896,3312357363,98.62,CONT103,Contractor_171,44,47,93.62,True,74.6,0,87.1,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001793,PRJ0050,Reportage Properties Motor City Tower,DEV0015,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-12,2020-06-17,89.0,88.4,-0.64,11,,197177941,159158040,-38019901,-19.28,1183067646,954948240,80.72,CONT140,Contractor_100,122,167,73.05,False,81.8,0,89.4,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001794,PRJ0039,Samana Developers Saadiyat Island Tower,DEV0016,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-07,2021-04-13,86.5,76.8,-9.74,11,,71407814,73955449,2547635,3.57,428446884,221866347,103.57,CONT042,Contractor_133,61,67,91.04,True,73.4,0,85.0,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001795,PRJ0126,Sobha Realty DAMAC Hills Tower,DEV0006,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-03,2021-04-05,83.8,82.3,-1.54,3,,115899154,96576010,-19323144,-16.67,695394924,289728030,83.33,CONT086,Contractor_025,216,229,94.32,True,86.8,0,93.8,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001796,PRJ0122,Meraas MBR City Heights,DEV0005,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-16,2020-12-28,63.4,49.7,-13.74,25,Material Delay,861958266,904774107,42815841,4.97,5171749596,3619096428,104.97,CONT071,Contractor_095,62,76,81.58,True,80.1,0,83.0,True,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001797,PRJ0002,Aldar Properties Khalifa City Tower,DEV0003,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-16,2020-06-25,75.4,66.2,-9.21,19,Financing,171162498,149826161,-21336337,-12.47,1026974988,898956966,87.53,CONT151,Contractor_150,27,44,61.36,True,58.8,0,77.8,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001798,PRJ0029,Reportage Properties DAMAC Hills Gardens,DEV0015,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-07,2021-04-12,87.4,84.6,-2.83,10,,152230110,125825570,-26404540,-17.35,913380660,377476710,82.65,CONT120,Contractor_101,407,497,81.89,True,82.9,0,90.2,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001799,PRJ0190,DAMAC Properties Dubai Marina Tower,DEV0002,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-08,2020-06-08,88.1,88.4,0.31,2,,674672097,769111920,94439823,14.0,4048032582,4614671520,114.0,CONT070,Contractor_184,80,118,67.8,True,86.0,0,89.6,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001800,PRJ0185,Ellington Properties Sports City Tower,DEV0010,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-04,2020-12-04,62.6,59.9,-2.65,1,,250395420,282108217,31712797,12.67,1502372520,1128432868,112.67,CONT057,Contractor_024,336,352,95.45,True,80.2,0,88.0,False,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001801,PRJ0105,Azizi Developments Yas Island Gardens,DEV0007,2021-07-01,Fit-Out,2020-08-05,2020-11-03,2020-08-07,2020-11-07,80.7,76.1,-4.6,4,,91106953,106145605,15038652,16.51,546641718,530728025,116.51,CONT156,Contractor_099,94,129,72.87,True,81.2,0,86.3,False,True,Handover,2020-12-03,2021-10-29,2020-11-03
CONS001802,PRJ0061,DAMAC Properties Al Marjan Island Heights,DEV0002,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-02,2021-09-02,85.5,80.6,-4.88,3,,208246167,198219203,-10026964,-4.81,1249477002,198219203,95.19,CONT171,Contractor_174,477,563,84.72,False,62.9,0,84.3,False,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001803,PRJ0100,Azizi Developments Arabian Ranches Tower,DEV0007,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-18,2020-12-31,83.4,75.2,-8.21,28,Regulatory,209488983,188033440,-21455543,-10.24,1256933898,752133760,89.76,CONT136,Contractor_142,77,104,74.04,True,74.0,1,81.2,False,True,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001804,PRJ0026,DAMAC Properties Al Khan Heights,DEV0002,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-04,2021-09-05,81.7,84.6,2.87,6,,420103214,496547037,76443823,18.2,2520619284,496547037,118.2,CONT026,Contractor_034,110,126,87.3,True,84.6,0,86.6,False,True,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001805,PRJ0119,RAK Properties Al Nuaimiya Gardens,DEV0011,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-02,2021-08-31,91.7,87.1,-4.56,1,,257988671,252301353,-5687318,-2.2,1547932026,504602706,97.8,CONT138,Contractor_135,322,400,80.5,False,76.1,0,90.1,False,False,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001806,PRJ0002,Ellington Properties Al Jurf Tower,DEV0010,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-10,2021-09-18,99.7,91.3,-8.42,19,Labour Shortage,577808893,516135828,-61673065,-10.67,3466853358,516135828,89.33,CONT031,Contractor_173,689,658,104.71,True,78.0,1,85.5,False,True,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001807,PRJ0112,Object 1 Masdar City Gardens,DEV0017,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-07,2020-06-07,69.0,71.7,2.7,1,,181505964,214564203,33058239,18.21,1089035784,1287385218,118.21,CONT081,Contractor_040,219,235,93.19,True,87.4,0,89.2,False,True,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001808,PRJ0044,Imtiaz Developments Dubai Hills Estate Gardens,DEV0013,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-08,2020-06-08,75.1,69.9,-5.21,2,,602116223,691508111,89391888,14.85,3612697338,4149048666,114.85,CONT002,Contractor_072,176,253,69.57,True,70.9,0,83.3,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001809,PRJ0069,Majid Al Futtaim MBR City Tower,DEV0018,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-10,2020-06-13,61.1,58.7,-2.44,7,,212516441,226527374,14010933,6.59,1275098646,1359164244,106.59,CONT186,Contractor_127,151,252,59.92,False,66.2,0,82.4,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001810,PRJ0096,Samana Developers Al Taawun Gardens,DEV0016,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-09,2021-09-14,78.6,74.4,-4.22,15,Labour Shortage,100255461,82968266,-17287195,-17.24,601532766,165936532,82.76,CONT083,Contractor_125,201,295,68.14,False,79.9,1,87.5,False,True,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001811,PRJ0088,Binghatti Dubai Hills Estate Tower,DEV0009,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-22,2020-07-07,64.0,60.2,-3.77,31,Labour Shortage,200056759,215152520,15095761,7.55,1200340554,1290915120,107.55,CONT200,Contractor_009,278,358,77.65,True,82.8,0,81.6,True,False,Handover,2020-07-06,2021-07-31,2020-07-13
CONS001812,PRJ0084,DAMAC Properties Motor City Gardens,DEV0002,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-12,2020-06-17,92.5,92.0,-0.49,11,,409164067,347167257,-61996810,-15.15,2454984402,2083003542,84.85,CONT128,Contractor_200,22,22,100.0,False,83.3,0,90.0,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001813,PRJ0158,Azizi Developments Yas Acres Heights,DEV0007,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-17,2020-06-27,97.6,91.4,-6.23,21,Financing,103343288,111606533,8263245,8.0,620059728,669639198,108.0,CONT091,Contractor_162,73,102,71.57,False,71.6,1,79.9,False,True,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001814,PRJ0171,Ellington Properties Dubai Marina Tower,DEV0010,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-08,2020-12-12,86.3,83.2,-3.1,9,,161798117,150898131,-10899986,-6.74,970788702,603592524,93.26,CONT099,Contractor_072,117,119,98.32,True,88.8,0,92.8,False,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001815,PRJ0041,Tiger Properties Al Majaz Heights,DEV0012,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-02,2021-04-03,87.6,86.3,-1.34,1,,406452861,482815688,76362827,18.79,2438717166,1448447064,118.79,CONT182,Contractor_138,157,175,89.71,True,81.1,0,86.5,False,True,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001816,PRJ0065,DAMAC Properties Downtown Dubai Heights,DEV0002,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-08,2021-09-12,72.8,67.9,-4.87,13,,91042561,108941158,17898597,19.66,546255366,217882316,119.66,CONT059,Contractor_188,92,111,82.88,True,87.0,1,85.0,False,True,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001817,PRJ0040,RAK Properties Al Ghadeer Tower,DEV0011,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-02,2021-04-03,94.2,93.8,-0.36,1,,112052086,102624962,-9427124,-8.41,672312516,307874886,91.59,CONT031,Contractor_172,91,101,90.1,True,81.4,0,92.3,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001818,PRJ0004,Binghatti Palm Jumeirah Tower,DEV0009,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-09,2020-12-14,91.4,86.3,-5.09,11,,230633389,199594369,-31039020,-13.46,1383800334,798377476,86.54,CONT101,Contractor_159,80,74,108.11,True,90.4,0,92.9,False,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001819,PRJ0152,Nakheel Al Reem Island Tower,DEV0004,2021-07-01,Fit-Out,2020-08-05,2020-11-03,2020-08-06,2020-11-05,78.4,81.6,3.18,2,,456373546,494964473,38590927,8.46,2738241276,2474822365,108.46,CONT012,Contractor_123,39,58,67.24,True,81.3,1,89.4,False,True,Handover,2020-12-03,2021-10-29,2020-11-03
CONS001820,PRJ0099,Tiger Properties Al Reem Island Tower,DEV0012,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-07,,91.1,94.2,3.09,0,,138603530,154339906,15736376,11.35,831621180,926039436,111.35,CONT109,Contractor_166,373,453,82.34,True,69.2,1,84.3,False,True,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001821,PRJ0017,Select Group Saadiyat Island Gardens,DEV0014,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-14,2021-04-27,65.5,62.5,-3.01,25,Labour Shortage,121981186,137268716,15287530,12.53,731887116,411806148,112.53,CONT150,Contractor_086,291,299,97.32,True,66.4,1,75.3,False,True,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001822,PRJ0037,Imtiaz Developments Yas Island Heights,DEV0013,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-10,2021-09-18,87.0,72.7,-14.25,19,Labour Shortage,1705767849,1655590293,-50177556,-2.94,10234607094,1655590293,97.06,CONT165,Contractor_153,56,81,69.14,True,50.0,0,74.3,True,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001823,PRJ0166,Reportage Properties Dibba Tower,DEV0015,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-02,,98.1,93.7,-4.43,0,,226176283,205355581,-20820702,-9.21,1357057698,410711162,90.79,CONT115,Contractor_086,233,293,79.52,True,81.4,0,92.6,False,False,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001824,PRJ0117,Imtiaz Developments Meydan Gardens,DEV0013,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-07,2020-12-10,80.3,87.6,7.27,7,,180468575,145430379,-35038196,-19.42,1082811450,581721516,80.58,CONT052,Contractor_005,97,114,85.09,True,85.2,0,92.0,False,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001825,PRJ0121,RAK Properties Al Qasimia Tower,DEV0011,2021-07-01,Fit-Out,2020-08-05,2020-11-03,2020-08-07,2020-11-07,93.7,100.0,6.3,4,,137002308,123916313,-13085995,-9.55,822013848,619581565,90.45,CONT085,Contractor_186,45,51,88.24,True,63.4,0,84.2,False,False,Handover,2020-12-03,2021-10-29,2020-11-03
CONS001826,PRJ0193,Sobha Realty Dubai South Gardens,DEV0006,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-13,2021-09-24,84.0,72.4,-11.57,25,Design Change,342508576,310867933,-31640643,-9.24,2055051456,310867933,90.76,CONT197,Contractor_189,196,238,82.35,True,77.9,0,83.7,True,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001827,PRJ0096,Samana Developers Yas Island Heights,DEV0016,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-12,2021-09-19,70.7,60.0,-10.74,20,Material Delay,129767887,142285469,12517582,9.65,778607322,284570938,109.65,CONT053,Contractor_065,16,25,64.0,True,75.9,0,81.5,True,False,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001828,PRJ0099,Samana Developers Al Hamra Village Heights,DEV0016,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-02,2021-09-01,70.4,66.5,-3.9,2,,241713241,212828125,-28885116,-11.95,1450279446,212828125,88.05,CONT071,Contractor_151,56,55,101.82,True,74.0,0,89.0,False,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001829,PRJ0152,Tiger Properties Dubai Marina Gardens,DEV0012,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-08,2020-06-08,75.3,72.4,-2.88,2,,41591363,47000550,5409187,13.01,249548178,282003300,113.01,CONT016,Contractor_163,202,191,105.76,True,82.6,0,88.5,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001830,PRJ0026,Object 1 Palm Jumeirah Heights,DEV0017,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-09,2021-09-14,62.6,57.3,-5.34,15,Design Change,245259219,288407127,43147908,17.59,1471555314,576814254,117.59,CONT002,Contractor_109,324,433,74.83,True,68.8,0,77.7,False,True,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001831,PRJ0140,Binghatti Al Ghadeer Tower,DEV0009,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-02,,76.3,70.8,-5.48,0,,219377427,214681431,-4695996,-2.14,1316264562,429362862,97.86,CONT064,Contractor_072,232,243,95.47,True,79.6,0,91.8,False,False,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001832,PRJ0080,Aldar Properties Saadiyat Island Heights,DEV0003,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-24,2020-07-10,64.0,46.7,-17.32,34,Weather,56174800,59333382,3158582,5.62,337048800,356000292,105.62,CONT108,Contractor_059,126,116,108.62,False,89.0,0,83.7,True,False,Handover,2020-07-06,2021-07-31,2020-07-16
CONS001833,PRJ0124,Select Group Al Marjan Island Gardens,DEV0014,2021-07-01,Fit-Out,2020-08-05,2020-11-03,2020-08-08,2020-11-10,60.5,61.4,0.89,7,,262653643,303120775,40467132,15.41,1575921858,1515603875,115.41,CONT087,Contractor_157,57,57,100.0,True,73.7,0,82.8,False,True,Handover,2020-12-03,2021-10-29,2020-11-03
CONS001834,PRJ0175,Aldar Properties Khalifa City Tower,DEV0003,2021-07-01,Fit-Out,2020-08-05,2020-11-03,2020-08-06,2020-11-05,73.4,78.4,4.97,2,,114095001,132273070,18178069,15.93,684570006,661365350,115.93,CONT062,Contractor_066,138,144,95.83,True,71.8,0,83.3,False,True,Handover,2020-12-03,2021-10-29,2020-11-03
CONS001835,PRJ0129,Select Group Motor City Tower,DEV0014,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-13,2021-04-24,88.9,80.0,-8.94,22,Financing,108722784,90692414,-18030370,-16.58,652336704,272077242,83.42,CONT122,Contractor_189,469,644,72.83,True,76.1,0,83.8,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001836,PRJ0104,Meydan Group JBR Tower,DEV0020,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-11,2020-06-14,85.3,80.7,-4.59,8,,406339030,442462428,36123398,8.89,2438034180,2654774568,108.89,CONT010,Contractor_090,143,190,75.26,True,69.2,0,82.6,False,False,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001837,PRJ0187,Sobha Realty Downtown Dubai Tower,DEV0006,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-10,2021-09-17,60.6,63.4,2.84,18,Labour Shortage,34732198,37332968,2600770,7.49,208393188,37332968,107.49,CONT052,Contractor_126,20,27,74.07,True,66.7,0,79.0,False,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001838,PRJ0051,Majid Al Futtaim Al Raha Beach Tower,DEV0018,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-04,2021-04-07,73.5,76.3,2.82,5,,152025700,156162689,4136989,2.72,912154200,468488067,102.72,CONT006,Contractor_126,30,30,100.0,True,78.2,0,89.0,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001839,PRJ0135,Ellington Properties Al Jurf Gardens,DEV0010,2021-07-01,Handover,2020-05-07,2020-06-06,2020-05-11,2020-06-15,71.5,70.6,-0.94,9,,31988293,37814787,5826494,18.21,191929758,226888722,118.21,CONT024,Contractor_024,107,133,80.45,True,56.3,0,74.4,False,True,Handover,2020-07-06,2021-07-31,2020-06-06
CONS001840,PRJ0115,RAK Properties Al Shamkha Heights,DEV0011,2021-07-01,MEP,2021-01-02,2021-04-02,2021-01-03,2021-04-05,63.0,58.1,-4.93,3,,224385590,219753325,-4632265,-2.06,1346313540,659259975,97.94,CONT133,Contractor_004,62,74,83.78,False,100.0,0,99.1,False,False,Façade,2021-06-01,2022-03-28,2021-04-02
CONS001841,PRJ0080,Nakheel Sports City Heights,DEV0004,2021-07-01,Fit-Out,2020-08-05,2020-11-03,2020-08-11,2020-11-16,87.7,82.1,-5.65,13,,394578281,319782616,-74795665,-18.96,2367469686,1598913080,81.04,CONT075,Contractor_075,309,327,94.5,True,66.9,0,82.9,False,False,Handover,2020-12-03,2021-10-29,2020-11-03
CONS001842,PRJ0073,Aldar Properties Al Reef Tower,DEV0003,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-04,2021-09-06,92.3,90.8,-1.48,7,,74537581,69293425,-5244156,-7.04,447225486,69293425,92.96,CONT189,Contractor_046,50,65,76.92,True,65.9,0,84.3,False,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001843,PRJ0195,RAK Properties Business Bay Tower,DEV0011,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-18,2021-10-04,62.1,53.9,-8.19,35,Financing,202660958,218307927,15646969,7.72,1215965748,218307927,107.72,CONT182,Contractor_020,38,45,84.44,True,100.0,1,87.2,True,True,Structure,2021-12-28,2022-09-24,2021-10-11
CONS001844,PRJ0098,Ellington Properties Al Furjan Heights,DEV0010,2021-07-01,Façade,2020-10-04,2020-12-03,2020-10-06,2020-12-07,71.8,62.4,-9.42,4,,172040131,167581636,-4458495,-2.59,1032240786,670326544,97.41,CONT018,Contractor_166,73,71,102.82,True,81.6,0,91.4,False,False,Fit-Out,2021-03-03,2021-12-28,2020-12-03
CONS001845,PRJ0187,Ellington Properties Al Barsha Gardens,DEV0010,2021-07-01,Structure,2021-05-02,2021-08-30,2021-05-04,2021-09-03,74.8,72.3,-2.53,4,,277149661,250380602,-26769059,-9.66,1662897966,500761204,90.34,CONT135,Contractor_108,68,68,100.0,True,94.7,0,96.7,False,False,MEP,2021-11-28,2022-07-26,2021-08-30
CONS001846,PRJ0118,Reportage Properties Corniche Tower,DEV0015,2021-07-01,Foundation,2021-07-01,2021-08-30,2021-07-08,2021-09-13,96.6,87.7,-8.94,14,,157420457,131326434,-26094023,-16.58,944522742,131326434,83.42,CONT099,Contractor_116,79,85,92.94,True,66.2,0,82.3,False,False,Structure,2021-12-28,2022-09-24,2021-08-30
CONS001847,PRJ0160,Meydan Group JVC Tower,DEV0020,2021-08-01,Handover,2020-06-07,2020-07-07,2020-06-08,2020-07-09,78.8,79.4,0.6,2,,186536998,193434795,6897797,3.7,1119221988,1160608770,103.7,CONT141,Contractor_166,132,130,101.54,True,90.0,1,94.3,False,True,Handover,2020-08-06,2021-08-31,2020-07-07
CONS001848,PRJ0052,Select Group Dubai Creek Harbour Heights,DEV0014,2021-08-01,MEP,2021-02-02,2021-05-03,2021-02-04,2021-05-07,72.1,67.3,-4.78,4,,42916286,41893982,-1022304,-2.38,257497716,125681946,97.62,CONT007,Contractor_153,68,92,73.91,True,82.7,0,91.9,False,False,Façade,2021-07-02,2022-04-28,2021-05-03
CONS001849,PRJ0178,Sobha Realty Yas Island Tower,DEV0006,2021-08-01,Structure,2021-06-02,2021-09-30,2021-06-09,2021-10-14,88.0,96.7,8.72,14,,134283420,154362942,20079522,14.95,805700520,308725884,114.95,CONT135,Contractor_172,81,103,78.64,True,81.3,1,83.8,False,True,MEP,2021-12-29,2022-08-26,2021-09-30
CONS001850,PRJ0099,Reportage Properties Al Taawun Tower,DEV0015,2021-08-01,Façade,2020-11-04,2021-01-03,2020-11-06,2021-01-08,85.0,87.5,2.5,5,,430267245,353240973,-77026272,-17.9,2581603470,1412963892,82.1,CONT049,Contractor_164,92,139,66.19,True,76.8,0,89.2,False,False,Fit-Out,2021-04-03,2022-01-28,2021-01-03
CONS001851,PRJ0050,Tiger Properties Al Hamra Village Tower,DEV0012,2021-08-01,Handover,2020-06-07,2020-07-07,2020-06-12,2020-07-18,71.0,60.4,-10.61,11,,101439296,90397646,-11041650,-10.88,608635776,542385876,89.12,CONT128,Contractor_166,283,356,79.49,True,60.8,0,81.0,True,False,Handover,2020-08-06,2021-08-31,2020-07-07
