property_id,project_name,developer_id,emirate,city,locality,region,property_type,property_category,bedrooms,completion_status,area_sqft,listed_price_aed,price_per_sqft_aed,total_units_in_project,launch_year,freehold,golden_visa_eligible,dld_permit_no,rera_registration_no,amenities,walkability_score,metro_proximity_km,school_proximity_km,service_charge_per_sqft_aed
PROP0292,Aldar Properties Al Shamkha Gardens,DEV0003,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Plot,Premium,5BR+,Off-Plan,830.8,2270174,2732.58,317,2020,False,True,DLD-NOC-144959,RERA-56803,"Pool,Gym,Parking",93.8,6.3,1.9,26.52
PROP0293,Meydan Group Discovery Gardens Tower,DEV0020,Dubai,Dubai,Discovery Gardens,South UAE,Studio,Affordable,2BR,Ready,941.8,688080,730.57,26,2022,True,False,DLD-NOC-831097,RERA-57716,"Gym,Parking,BBQ Area",51.5,3.6,2.9,17.04
PROP0294,Aldar Properties Discovery Gardens Residences,DEV0003,Dubai,Dubai,Discovery Gardens,South UAE,Villa,Mid-Market,Studio,Off-Plan,3221.8,3535360,1097.34,336,2023,True,True,DLD-NOC-876905,RERA-67525,"Pool,Gym,Kids Play,Parking",70.6,1.3,1.8,16.55
PROP0295,Danube Properties Al Majaz Heights,DEV0008,Sharjah,Sharjah,Al Majaz,Central UAE,Plot,Mid-Market,3BR,Off-Plan,694.8,691612,995.35,49,2021,True,False,DLD-NOC-251946,RERA-37998,"Pool,Gym,Parking",61.6,0.6,3.8,26.16
PROP0296,Imtiaz Developments Saadiyat Island Residences,DEV0013,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Apartment,Mid-Market,3BR,Off-Plan,1093.4,1320625,1207.77,244,2023,True,False,DLD-NOC-207441,RERA-82604,"Pool,Gym,Parking,Concierge,Spa",63.1,2.0,1.0,12.82
PROP0297,Nakheel Downtown Dubai Park,DEV0004,Dubai,Dubai,Downtown Dubai,South UAE,Commercial,Affordable,2BR,Ready,451.4,251294,556.66,32,2025,True,False,DLD-NOC-459158,RERA-51904,"Pool,Gym,Kids Play,Parking",92.0,3.8,1.0,18.93
PROP0298,Dubai Properties Al Barsha Gardens,DEV0019,Dubai,Dubai,Al Barsha,South UAE,Plot,Premium,2BR,Off-Plan,1184.5,3467948,2927.7,144,2023,True,True,DLD-NOC-532274,RERA-16188,"Pool,Gym,Parking",49.6,6.3,0.5,33.81
PROP0299,Danube Properties Dubai South Park,DEV0008,Dubai,Dubai,Dubai South,South UAE,Townhouse,Mid-Market,1BR,Off-Plan,2682.8,3560317,1327.08,21,2022,True,True,DLD-NOC-647517,RERA-39394,"Pool,Gym,Parking",40.8,3.3,0.9,19.1
PROP0300,Dubai Properties Al Nahda Heights,DEV0019,Sharjah,Sharjah,Al Nahda,Central UAE,Penthouse,Affordable,2BR,Ready,1724.2,1291723,749.15,32,2021,True,False,DLD-NOC-729185,RERA-87914,"Pool,Gym,Kids Play,Parking",50.0,1.3,4.0,33.43
PROP0301,Meydan Group Yas Acres Park,DEV0020,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Townhouse,Affordable,5BR+,Off-Plan,4082.9,2838462,695.21,30,2019,True,True,DLD-NOC-602688,RERA-16456,"Gym,Parking,BBQ Area",70.6,2.1,3.9,19.88
PROP0302,DAMAC Properties Al Ghadeer Residences,DEV0002,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Apartment,Mid-Market,Studio,Off-Plan,1511.1,1508808,998.47,127,2021,True,False,DLD-NOC-424829,RERA-95264,"Gym,Parking,BBQ Area",42.4,6.1,1.9,28.39
PROP0303,Meydan Group Hayat Island Park,DEV0020,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,North UAE,Villa,Premium,2BR,Ready,2749.0,7522855,2736.56,23,2019,True,True,DLD-NOC-793723,RERA-88433,"Pool,Gym,Parking",77.3,3.6,4.4,15.95
PROP0304,Aldar Properties Masdar City Views,DEV0003,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Apartment,Premium,5BR+,Off-Plan,1549.7,3015150,1945.68,10,2022,True,True,DLD-NOC-371794,RERA-95915,"Gym,Parking,BBQ Area",75.9,7.6,3.6,23.35
PROP0305,Select Group DAMAC Hills Residences,DEV0014,Dubai,Dubai,DAMAC Hills,South UAE,Villa,Mid-Market,1BR,Off-Plan,4652.9,5626544,1209.27,69,2021,True,True,DLD-NOC-815145,RERA-95683,"Gym,Parking,BBQ Area",54.2,6.1,4.1,30.27
PROP0306,Dubai Properties Al Qasimia Residences,DEV0019,Sharjah,Sharjah,Al Qasimia,Central UAE,Apartment,Mid-Market,1BR,Ready,886.7,1211031,1365.71,29,2020,False,False,DLD-NOC-817923,RERA-47552,"Pool,Gym,Parking,Concierge,Spa",94.2,1.3,1.4,14.35
PROP0307,Dubai Properties Dubai Marina Heights,DEV0019,Dubai,Dubai,Dubai Marina,South UAE,Villa,Premium,3BR,Ready,2357.0,5533498,2347.71,118,2024,True,True,DLD-NOC-869941,RERA-23830,"Gym,Parking,BBQ Area",47.4,3.8,0.6,26.91
PROP0308,Object 1 Al Reem Island Tower,DEV0017,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Apartment,Mid-Market,2BR,Off-Plan,1047.0,1356801,1295.86,70,2023,False,False,DLD-NOC-641998,RERA-87147,"Pool,Gym,Kids Play,Parking",62.9,6.8,3.9,32.96
PROP0309,RAK Properties Yas Acres Tower,DEV0011,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Villa,Ultra-Luxury,5BR+,Off-Plan,4607.1,80663528,17508.55,36,2024,False,True,DLD-NOC-942938,RERA-44861,"Pool,Gym,Parking,Concierge,Spa",56.8,1.9,0.7,15.28
PROP0310,Binghatti Al Reem Island Views,DEV0009,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Apartment,Mid-Market,4BR,Off-Plan,1245.0,1528533,1227.69,142,2024,True,False,DLD-NOC-541135,RERA-17882,"Pool,Gym,Parking,Concierge,Spa",40.5,7.5,4.1,28.59
PROP0311,Azizi Developments Yas Island Heights,DEV0007,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Villa,Mid-Market,1BR,Ready,2486.8,2584888,1039.45,183,2023,True,True,DLD-NOC-743163,RERA-30368,"Pool,Gym,Parking,Concierge,Spa",57.9,6.9,3.2,23.19
PROP0312,RAK Properties Saadiyat Island Park,DEV0011,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Townhouse,Mid-Market,4BR,Ready,3540.0,4122207,1164.48,43,2025,True,True,DLD-NOC-747769,RERA-93168,"Pool,Gym,Parking",69.5,0.4,1.0,33.58
PROP0313,Danube Properties Palm Jumeirah Views,DEV0008,Dubai,Dubai,Palm Jumeirah,South UAE,Villa,Luxury,3BR,Off-Plan,4262.5,25627915,6012.45,111,2025,True,True,DLD-NOC-354078,RERA-60711,"Pool,Gym,Kids Play,Parking",52.5,5.7,2.4,20.88
PROP0314,Binghatti Dubai Creek Harbour Residences,DEV0009,Dubai,Dubai,Dubai Creek Harbour,South UAE,Plot,Affordable,4BR,Ready,1900.8,1558607,819.96,4,2024,True,False,DLD-NOC-386131,RERA-65212,"Pool,Gym,Parking",71.6,7.4,4.3,19.21
PROP0315,Imtiaz Developments Dubai Creek Harbour Residences,DEV0013,Dubai,Dubai,Dubai Creek Harbour,South UAE,Commercial,Luxury,1BR,Off-Plan,1242.1,7144253,5751.78,6,2021,True,True,DLD-NOC-207729,RERA-50657,"Pool,Gym,Parking,Concierge,Spa",80.2,5.2,3.0,27.92
PROP0316,Meraas Business Bay Views,DEV0005,Dubai,Dubai,Business Bay,South UAE,Plot,Luxury,3BR,Off-Plan,1976.3,11126189,5629.74,259,2024,True,True,DLD-NOC-435775,RERA-85329,"Pool,Gym,Parking",73.3,6.3,5.0,23.1
PROP0317,Ellington Properties Sports City Tower,DEV0010,Dubai,Dubai,Sports City,South UAE,Apartment,Premium,1BR,Ready,1069.8,2342242,2189.44,63,2025,True,True,DLD-NOC-938420,RERA-54324,"Pool,Gym,Parking,Concierge,Spa",60.3,1.3,3.4,16.8
PROP0318,Reportage Properties Ajman Corniche Park,DEV0015,Ajman,Ajman,Ajman Corniche,Central UAE,Apartment,Mid-Market,4BR,Off-Plan,457.9,419499,916.17,15,2025,True,False,DLD-NOC-803219,RERA-65145,"Gym,Parking,BBQ Area",74.4,2.3,1.7,15.92
PROP0319,RAK Properties Qidfa Tower,DEV0011,Fujairah,Fujairah,Qidfa,North UAE,Penthouse,Mid-Market,Studio,Ready,1779.0,1539431,865.34,5,2024,True,False,DLD-NOC-204403,RERA-10936,"Pool,Gym,Parking,Concierge,Spa",92.4,6.7,1.7,16.99
PROP0320,Aldar Properties Al Nahda Residences,DEV0003,Sharjah,Sharjah,Al Nahda,Central UAE,Penthouse,Mid-Market,3BR,Ready,530.9,686142,1292.44,167,2019,False,False,DLD-NOC-500477,RERA-10702,"Pool,Gym,Parking",45.1,2.6,1.0,24.62
PROP0321,Emaar Properties Yas Island Tower,DEV0001,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Affordable,2BR,Off-Plan,1582.6,1303180,823.47,144,2023,True,False,DLD-NOC-886403,RERA-30183,"Pool,Gym,Kids Play,Parking",69.4,6.7,4.1,24.34
PROP0322,Reportage Properties Dubai Creek Harbour Park,DEV0015,Dubai,Dubai,Dubai Creek Harbour,South UAE,Apartment,Ultra-Luxury,1BR,Ready,1043.8,16735976,16033.62,178,2022,True,True,DLD-NOC-619020,RERA-72488,"Pool,Gym,Parking,Concierge,Spa",70.5,4.8,1.8,27.26
PROP0323,Meydan Group Meydan Heights,DEV0020,Dubai,Dubai,Meydan,South UAE,Apartment,Luxury,1BR,Ready,1430.1,9993428,6987.72,46,2023,True,True,DLD-NOC-966599,RERA-39085,"Pool,Gym,Parking",81.0,1.2,2.5,13.54
PROP0324,Dubai Properties Al Hamra Village Residences,DEV0019,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,North UAE,Apartment,Mid-Market,5BR+,Off-Plan,1584.1,1673772,1056.58,66,2022,True,False,DLD-NOC-947602,RERA-35084,"Pool,Gym,Parking",87.1,3.6,3.6,23.12
PROP0325,Nakheel Arabian Ranches Heights,DEV0004,Dubai,Dubai,Arabian Ranches,South UAE,Villa,Luxury,2BR,Ready,959.5,3729556,3887.0,232,2021,True,True,DLD-NOC-739890,RERA-47015,"Pool,Gym,Parking,Concierge,Spa",61.9,4.4,1.9,15.89
PROP0326,Aldar Properties Arabian Ranches Residences,DEV0003,Dubai,Dubai,Arabian Ranches,South UAE,Villa,Mid-Market,5BR+,Off-Plan,3174.3,3073263,968.17,270,2022,True,True,DLD-NOC-781081,RERA-41783,"Pool,Gym,Parking,Concierge,Spa",78.9,6.9,2.3,28.74
PROP0327,Majid Al Futtaim Al Reef Park,DEV0018,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Studio,Mid-Market,2BR,Off-Plan,1106.8,1371015,1238.7,11,2022,True,False,DLD-NOC-910235,RERA-20463,"Pool,Gym,Kids Play,Parking",62.8,7.4,4.2,28.96
PROP0328,Azizi Developments Motor City Park,DEV0007,Dubai,Dubai,Motor City,South UAE,Penthouse,Premium,4BR,Off-Plan,575.8,1334585,2317.94,94,2023,True,False,DLD-NOC-240360,RERA-19311,"Pool,Gym,Parking",66.6,7.8,4.5,25.71
PROP0329,Object 1 Al Barsha Heights,DEV0017,Dubai,Dubai,Al Barsha,South UAE,Villa,Mid-Market,1BR,Off-Plan,1529.7,2025332,1323.97,60,2019,True,True,DLD-NOC-755895,RERA-90001,"Parking,Gym",82.0,2.2,0.8,13.42
PROP0330,Binghatti Dubai Creek Harbour Tower,DEV0009,Dubai,Dubai,Dubai Creek Harbour,South UAE,Apartment,Affordable,1BR,Ready,1378.1,689211,500.11,27,2019,True,False,DLD-NOC-642680,RERA-75489,"Pool,Gym,Parking",74.7,2.6,4.9,31.72
PROP0331,Meraas Yas Acres Park,DEV0005,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Apartment,Mid-Market,Studio,Off-Plan,1025.4,878335,856.61,17,2021,True,False,DLD-NOC-142474,RERA-26539,"Pool,Gym,Kids Play,Parking",53.0,7.2,3.2,25.92
PROP0332,Tiger Properties Sports City Heights,DEV0012,Dubai,Dubai,Sports City,South UAE,Apartment,Mid-Market,1BR,Off-Plan,1497.5,1943688,1297.95,40,2019,True,False,DLD-NOC-571021,RERA-58477,"Pool,Gym,Kids Play,Parking",47.3,0.4,2.1,17.54
PROP0333,Aldar Properties Downtown Dubai Residences,DEV0003,Dubai,Dubai,Downtown Dubai,South UAE,Apartment,Mid-Market,Studio,Off-Plan,1453.2,1244015,856.05,62,2022,True,False,DLD-NOC-649679,RERA-36522,"Pool,Gym,Kids Play,Parking",59.0,6.8,1.5,32.38
PROP0334,Danube Properties Dubai South Views,DEV0008,Dubai,Dubai,Dubai South,South UAE,Apartment,Ultra-Luxury,2BR,Ready,519.2,5483057,10560.46,106,2019,True,True,DLD-NOC-719133,RERA-33599,"Parking,Gym",50.1,7.8,1.3,30.53
PROP0335,Tiger Properties Khalifa City Park,DEV0012,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Apartment,Mid-Market,2BR,Off-Plan,1313.7,1179732,898.03,20,2023,True,False,DLD-NOC-203125,RERA-87064,"Pool,Gym,Parking,Concierge,Spa",94.5,6.1,4.1,31.09
PROP0336,Ellington Properties Downtown Dubai Heights,DEV0010,Dubai,Dubai,Downtown Dubai,South UAE,Penthouse,Mid-Market,3BR,Off-Plan,1387.4,1448261,1043.84,167,2019,True,False,DLD-NOC-976823,RERA-32523,"Parking,Gym",50.4,6.1,3.5,32.43
PROP0337,Sobha Realty Al Majaz Residences,DEV0006,Sharjah,Sharjah,Al Majaz,Central UAE,Apartment,Luxury,3BR,Ready,1907.0,6422153,3367.73,86,2024,True,True,DLD-NOC-764410,RERA-58169,"Pool,Gym,Parking,Concierge,Spa",62.7,4.5,2.1,15.07
PROP0338,Reportage Properties Dubai Hills Estate Heights,DEV0015,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Premium,2BR,Off-Plan,1103.0,2800826,2539.26,21,2025,True,True,DLD-NOC-782244,RERA-76728,"Parking,Gym",71.6,5.3,1.9,33.64
PROP0339,Majid Al Futtaim Downtown Dubai Heights,DEV0018,Dubai,Dubai,Downtown Dubai,South UAE,Apartment,Affordable,2BR,Off-Plan,839.0,315065,375.54,272,2022,True,False,DLD-NOC-608984,RERA-86783,"Pool,Gym,Kids Play,Parking",65.1,0.8,4.5,30.99
PROP0340,Ellington Properties JVC Tower,DEV0010,Dubai,Dubai,JVC,South UAE,Studio,Affordable,3BR,Off-Plan,1397.2,804649,575.88,23,2021,True,False,DLD-NOC-986997,RERA-70769,"Pool,Gym,Parking",49.7,0.3,4.9,18.58
PROP0341,Meydan Group Al Furjan Views,DEV0020,Dubai,Dubai,Al Furjan,South UAE,Apartment,Premium,4BR,Off-Plan,1424.0,3195806,2244.26,4,2022,True,True,DLD-NOC-926862,RERA-17281,"Pool,Gym,Parking",75.2,4.8,3.8,12.85
PROP0342,Object 1 JVC Heights,DEV0017,Dubai,Dubai,JVC,South UAE,Penthouse,Mid-Market,2BR,Off-Plan,1524.8,1424844,934.46,196,2025,True,False,DLD-NOC-904360,RERA-80741,"Pool,Gym,Kids Play,Parking",57.9,5.1,0.9,34.99
PROP0343,Emaar Properties Al Furjan Tower,DEV0001,Dubai,Dubai,Al Furjan,South UAE,Penthouse,Premium,2BR,Off-Plan,1872.6,3012780,1608.83,11,2025,True,True,DLD-NOC-237314,RERA-83932,"Parking,Gym",46.4,6.1,3.6,23.81
PROP0344,Majid Al Futtaim Al Shamkha Residences,DEV0018,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Premium,Studio,Off-Plan,1088.8,2317753,2128.71,21,2021,False,True,DLD-NOC-253729,RERA-78229,"Pool,Gym,Parking",42.9,1.6,1.2,12.07
PROP0345,Ellington Properties Mina Al Arab Tower,DEV0010,Ras Al Khaimah,Ras Al Khaimah,Mina Al Arab,North UAE,Apartment,Premium,2BR,Off-Plan,1397.9,3284961,2350.01,40,2025,True,True,DLD-NOC-413441,RERA-56804,"Pool,Gym,Kids Play,Parking",93.0,6.6,4.0,14.53
PROP0346,Nakheel Corniche Park,DEV0004,Abu Dhabi,Abu Dhabi,Corniche,South UAE,Plot,Premium,3BR,Ready,1750.5,2700546,1542.71,103,2019,True,True,DLD-NOC-373192,RERA-89212,"Pool,Gym,Kids Play,Parking",70.0,6.6,2.6,29.65
PROP0347,Meraas Al Furjan Residences,DEV0005,Dubai,Dubai,Al Furjan,South UAE,Plot,Premium,1BR,Ready,1689.2,3945302,2335.57,13,2025,True,True,DLD-NOC-874610,RERA-94627,"Pool,Gym,Parking,Concierge,Spa",88.9,4.9,4.1,16.69
PROP0348,Binghatti Meydan Park,DEV0009,Dubai,Dubai,Meydan,South UAE,Villa,Luxury,3BR,Ready,881.5,5708760,6476.37,35,2019,True,True,DLD-NOC-842830,RERA-73921,"Pool,Gym,Kids Play,Parking",58.9,5.2,2.3,29.22
PROP0349,Nakheel Dubai Hills Estate Gardens,DEV0004,Dubai,Dubai,Dubai Hills Estate,South UAE,Townhouse,Affordable,2BR,Ready,3833.7,3225867,841.46,54,2024,True,True,DLD-NOC-389796,RERA-41666,"Pool,Gym,Kids Play,Parking",45.9,5.3,1.4,15.94
PROP0350,Nakheel Motor City Tower,DEV0004,Dubai,Dubai,Motor City,South UAE,Villa,Premium,Studio,Ready,3028.1,7804762,2577.47,257,2023,True,True,DLD-NOC-508621,RERA-97434,"Gym,Parking,BBQ Area",58.2,3.5,4.8,30.63
PROP0351,Majid Al Futtaim Al Ghadeer Views,DEV0018,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Apartment,Mid-Market,1BR,Ready,1310.7,1595896,1217.59,116,2023,True,False,DLD-NOC-669237,RERA-40237,"Pool,Gym,Parking",59.4,2.6,3.4,24.0
PROP0352,Meraas Al Raha Beach Gardens,DEV0005,Abu Dhabi,Abu Dhabi,Al Raha Beach,South UAE,Penthouse,Mid-Market,4BR,Off-Plan,1589.3,2127944,1338.92,318,2024,False,True,DLD-NOC-230496,RERA-60819,"Pool,Gym,Parking",42.4,0.9,4.1,20.37
PROP0353,Binghatti Al Khan Views,DEV0009,Sharjah,Sharjah,Al Khan,Central UAE,Commercial,Premium,2BR,Ready,744.0,1450250,1949.36,58,2019,True,False,DLD-NOC-367915,RERA-37844,"Pool,Gym,Kids Play,Parking",77.8,0.4,0.9,16.22
PROP0354,Ellington Properties Meydan Heights,DEV0010,Dubai,Dubai,Meydan,South UAE,Apartment,Luxury,3BR,Off-Plan,1183.0,6025739,5093.78,133,2022,True,True,DLD-NOC-260285,RERA-78697,"Pool,Gym,Parking",40.4,1.7,0.8,28.6
PROP0355,Meydan Group Saadiyat Island Park,DEV0020,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Apartment,Mid-Market,3BR,Off-Plan,1963.4,2308277,1175.64,61,2023,True,True,DLD-NOC-174679,RERA-68628,"Pool,Gym,Parking",54.5,6.7,0.7,32.76
PROP0356,Azizi Developments JBR Gardens,DEV0007,Dubai,Dubai,JBR,South UAE,Apartment,Premium,2BR,Ready,1658.1,4800022,2894.89,88,2019,True,True,DLD-NOC-665553,RERA-79972,"Pool,Gym,Kids Play,Parking",84.4,6.1,4.1,34.32
PROP0357,RAK Properties Al Raha Beach Gardens,DEV0011,Abu Dhabi,Abu Dhabi,Al Raha Beach,South UAE,Villa,Mid-Market,2BR,Off-Plan,2972.0,3720423,1251.84,33,2020,True,True,DLD-NOC-817392,RERA-24667,"Parking,Gym",76.6,3.0,0.9,20.8
PROP0358,Azizi Developments Palm Jumeirah Gardens,DEV0007,Dubai,Dubai,Palm Jumeirah,South UAE,Villa,Mid-Market,2BR,Off-Plan,2683.3,2669030,994.68,21,2023,True,True,DLD-NOC-623146,RERA-86933,"Pool,Gym,Parking",69.5,2.9,2.0,14.85
PROP0359,Binghatti Al Shamkha Tower,DEV0009,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Mid-Market,2BR,Off-Plan,898.7,1097255,1221.0,55,2024,True,False,DLD-NOC-581542,RERA-66937,"Pool,Gym,Parking",50.4,4.6,3.5,28.62
PROP0360,Object 1 Dubai South Views,DEV0017,Dubai,Dubai,Dubai South,South UAE,Apartment,Mid-Market,2BR,Ready,916.6,1125220,1227.64,33,2024,True,False,DLD-NOC-942220,RERA-20979,"Pool,Gym,Parking",51.7,2.6,4.0,33.13
PROP0361,Samana Developers Dubai Marina Heights,DEV0016,Dubai,Dubai,Dubai Marina,South UAE,Apartment,Luxury,1BR,Ready,492.9,1752828,3556.04,96,2019,True,False,DLD-NOC-939368,RERA-27739,"Gym,Parking,BBQ Area",58.6,7.5,2.3,21.9
PROP0362,Binghatti Al Dhait Residences,DEV0009,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Apartment,Affordable,2BR,Off-Plan,1190.2,870976,731.79,332,2024,True,False,DLD-NOC-106005,RERA-29272,"Pool,Gym,Parking",47.1,7.0,2.4,21.24
PROP0363,DAMAC Properties Dubai Creek Harbour Views,DEV0002,Dubai,Dubai,Dubai Creek Harbour,South UAE,Townhouse,Premium,1BR,Off-Plan,2463.0,5819702,2362.87,37,2019,True,True,DLD-NOC-202240,RERA-45956,"Pool,Gym,Parking,Concierge,Spa",75.6,1.1,3.3,20.82
PROP0364,Aldar Properties Al Shamkha Views,DEV0003,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Premium,Studio,Ready,587.1,945552,1610.64,65,2022,False,False,DLD-NOC-955128,RERA-87012,"Parking,Gym",43.8,6.7,4.9,33.05
PROP0365,Select Group Meydan Park,DEV0014,Dubai,Dubai,Meydan,South UAE,Apartment,Mid-Market,Studio,Ready,780.7,955043,1223.29,122,2023,True,False,DLD-NOC-199381,RERA-48005,"Pool,Gym,Kids Play,Parking",47.1,4.7,3.7,13.79
PROP0366,Binghatti Motor City Gardens,DEV0009,Dubai,Dubai,Motor City,South UAE,Apartment,Mid-Market,Studio,Ready,783.1,1054400,1346.53,21,2023,True,False,DLD-NOC-888659,RERA-50193,"Pool,Gym,Parking,Concierge,Spa",59.2,6.7,3.5,16.06
PROP0367,DAMAC Properties Sports City Tower,DEV0002,Dubai,Dubai,Sports City,South UAE,Apartment,Mid-Market,1BR,Ready,1060.2,1467795,1384.44,112,2021,True,False,DLD-NOC-666580,RERA-29892,"Pool,Gym,Parking",89.3,6.7,4.7,28.59
PROP0368,Emaar Properties Al Dhait Views,DEV0001,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Commercial,Mid-Market,2BR,Off-Plan,766.6,887812,1158.14,52,2023,True,False,DLD-NOC-125489,RERA-78179,"Pool,Gym,Parking",87.0,6.2,0.9,20.35
PROP0369,RAK Properties Al Shamkha Residences,DEV0011,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Villa,Affordable,1BR,Off-Plan,868.4,302020,347.8,21,2020,False,False,DLD-NOC-672581,RERA-12679,"Pool,Gym,Parking,Concierge,Spa",74.8,0.5,4.9,12.04
PROP0370,Meraas Qidfa Park,DEV0005,Fujairah,Fujairah,Qidfa,North UAE,Apartment,Affordable,2BR,Ready,787.9,314216,398.8,122,2020,False,False,DLD-NOC-879142,RERA-58398,"Pool,Gym,Kids Play,Parking",58.0,6.1,2.2,14.32
PROP0371,Binghatti Al Jurf Residences,DEV0009,Ajman,Ajman,Al Jurf,Central UAE,Villa,Affordable,1BR,Ready,3675.7,1489686,405.28,172,2023,False,False,DLD-NOC-443241,RERA-79939,"Parking,Gym",90.8,2.2,2.8,19.7
PROP0372,Sobha Realty Discovery Gardens Residences,DEV0006,Dubai,Dubai,Discovery Gardens,South UAE,Villa,Mid-Market,3BR,Ready,4325.4,4985294,1152.58,26,2022,True,True,DLD-NOC-961331,RERA-96827,"Parking,Gym",56.1,5.8,4.6,14.09
PROP0373,Reportage Properties Dubai South Residences,DEV0015,Dubai,Dubai,Dubai South,South UAE,Apartment,Affordable,2BR,Ready,1311.5,864784,659.39,102,2019,True,False,DLD-NOC-303086,RERA-54801,"Pool,Gym,Kids Play,Parking",55.7,0.3,1.3,22.16
PROP0374,Majid Al Futtaim Al Hamra Village Park,DEV0018,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,North UAE,Apartment,Mid-Market,3BR,Off-Plan,1674.2,1863156,1112.86,116,2025,True,False,DLD-NOC-386837,RERA-76174,"Pool,Gym,Parking",44.8,7.0,4.4,14.03
PROP0375,Select Group Fujairah City Heights,DEV0014,Fujairah,Fujairah,Fujairah City,North UAE,Townhouse,Affordable,4BR,Off-Plan,1302.4,826351,634.49,75,2020,True,False,DLD-NOC-552583,RERA-51896,"Pool,Gym,Kids Play,Parking",75.2,1.2,4.3,30.25
PROP0376,Majid Al Futtaim Dubai Creek Harbour Residences,DEV0018,Dubai,Dubai,Dubai Creek Harbour,South UAE,Plot,Affordable,4BR,Ready,1338.3,836982,625.41,20,2023,True,False,DLD-NOC-642989,RERA-28352,"Gym,Parking,BBQ Area",89.4,7.0,3.8,33.47
PROP0377,Emaar Properties Al Taawun Views,DEV0001,Sharjah,Sharjah,Al Taawun,Central UAE,Apartment,Premium,3BR,Off-Plan,704.5,1066671,1514.16,21,2019,False,False,DLD-NOC-540338,RERA-27807,"Pool,Gym,Parking",74.3,6.3,0.5,13.23
PROP0378,Nakheel Dubai Marina Residences,DEV0004,Dubai,Dubai,Dubai Marina,South UAE,Villa,Luxury,1BR,Off-Plan,1435.3,7220415,5030.71,120,2021,True,True,DLD-NOC-643728,RERA-56150,"Parking,Gym",88.9,3.8,0.7,26.29
PROP0379,Aldar Properties Dubai South Residences,DEV0003,Dubai,Dubai,Dubai South,South UAE,Apartment,Mid-Market,1BR,Ready,902.2,1026505,1137.74,19,2025,True,False,DLD-NOC-587701,RERA-56262,"Pool,Gym,Parking",71.3,1.8,4.5,19.74
PROP0380,Meraas JVC Gardens,DEV0005,Dubai,Dubai,JVC,South UAE,Apartment,Affordable,2BR,Ready,1744.0,1121899,643.3,154,2025,True,False,DLD-NOC-740588,RERA-46340,"Pool,Gym,Parking,Concierge,Spa",72.6,4.9,1.0,31.99
PROP0381,Majid Al Futtaim Discovery Gardens Tower,DEV0018,Dubai,Dubai,Discovery Gardens,South UAE,Studio,Premium,2BR,Off-Plan,761.1,1527431,2006.85,11,2025,True,False,DLD-NOC-268438,RERA-81238,"Pool,Gym,Parking",74.4,2.7,0.8,16.11
PROP0382,DAMAC Properties Saadiyat Island Park,DEV0002,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Villa,Mid-Market,1BR,Off-Plan,1746.6,2331496,1334.87,14,2021,False,True,DLD-NOC-368137,RERA-46517,"Gym,Parking,BBQ Area",44.5,7.9,2.4,18.34
PROP0383,Tiger Properties JVC Heights,DEV0012,Dubai,Dubai,JVC,South UAE,Apartment,Mid-Market,4BR,Off-Plan,909.9,907221,997.09,188,2024,True,False,DLD-NOC-397799,RERA-40188,"Gym,Parking,BBQ Area",65.6,0.6,2.8,18.83
PROP0384,Dubai Properties Muwaileh Gardens,DEV0019,Sharjah,Sharjah,Muwaileh,Central UAE,Villa,Mid-Market,2BR,Off-Plan,1950.5,2702939,1385.79,183,2024,True,True,DLD-NOC-958444,RERA-12159,"Parking,Gym",49.5,5.4,3.2,14.72
PROP0385,Majid Al Futtaim Al Khan Park,DEV0018,Sharjah,Sharjah,Al Khan,Central UAE,Townhouse,Luxury,Studio,Off-Plan,3411.5,23169001,6791.41,72,2019,True,True,DLD-NOC-377284,RERA-31513,"Parking,Gym",77.2,2.2,2.4,14.84
